dimension,group,horizon,rows,rmse,mae,bias,pearson,rank_ic,prediction_mean,prediction_std,target_mean,target_std,accuracy,balanced_accuracy,mcc,auc,target_up_rate,prediction_up_rate
industry_id,74,15,14326,0.004853821912240429,0.003062042937315587,-0.00016425604117266713,0.02878539760721279,0.02384742485398131,-0.00014841089880344673,9.99326604533558e-05,1.58451423692204e-05,0.004852889884531829,0.5142497024017926,0.5002995858619264,0.0029374562941687165,0.510436295551969,0.4857502975982074,0.010503466143827463
industry_id,74,30,14264,0.006805827055013989,0.004405183042308154,-0.00022239111640641037,0.04643940535557783,0.04955489564357051,-0.00017544908222376875,0.00015600912277770597,4.6942034182641634e-05,0.006807652145268774,0.512471018056629,0.5030741079015459,0.012284151578877012,0.5197487087397563,0.4891449448464835,0.06709759010749666
industry_id,74,60,14135,0.009333597424442685,0.006332639714560366,-0.0002259128534142176,0.05403558245059781,0.057063268085723616,-0.00016383694711813012,0.0003210364640847546,6.207590629608746e-05,0.00934270211935647,0.51890667044328,0.5185216095439813,0.042616021746343324,0.5245048197265813,0.4992210735023368,0.2527970542416088
industry_id,74,120,13926,0.012636883845137765,0.008894432766638549,-0.00014453045692584137,0.056129203757797806,0.07220607937472479,-0.000152254536191085,0.001030810953769085,-7.72407926524361e-06,0.01265193342146329,0.5269396551724138,0.5272316853199397,0.05461496295374305,0.5338314310933798,0.5038793103448276,0.4625718390804598
industry_id,74,240,13782,0.017891578100922834,0.012776771054119852,-0.00023888455498166135,0.05667179567654382,0.06975228381837628,-0.0003029856524981157,0.0021021000540847913,-6.410109751645432e-05,0.017885583240048422,0.5197096188747732,0.5200235460972447,0.04005752979744966,0.5318517736357353,0.5100544464609801,0.4847912885662432
industry_id,74,480,12942,0.02550785658623972,0.019122636501899194,0.0009662614001506835,0.04966674423406495,0.0629250167381145,0.0010586352643017255,0.004243781095295104,9.237386415104202e-05,0.025345448739954195,0.49435857805255023,0.4903754251299471,-0.020452235619770054,0.5242528669531253,0.5117465224111283,0.6693199381761978
industry_id,75,5,2937,0.005373171511585406,0.0032178184891367653,-0.00020952959358454783,-0.012770880721482891,0.01639143282397546,-0.00013442173251352203,4.0705145890614934e-05,7.510786107102579e-05,0.005368410481545715,0.5262978142076503,0.5,0.0,0.5086454502198265,0.47370218579234974,0.0
industry_id,75,15,2920,0.00969274100389161,0.0056411618267228755,-0.0004281835248435786,0.015394769254412459,0.041848315503607146,-0.0002504909689751875,0.00015459086238159788,0.0001776925558683911,0.009684424838222941,0.5200686106346484,0.5,0.0,0.5112457824190291,0.4799313893653516,0.0
industry_id,75,30,2883,0.013792785449039198,0.0081256617329433,-0.0006707789229038301,0.0010133122368575585,0.04274448342147024,-0.00032905662406913994,0.00023515528136102643,0.00034172229883469015,0.013774696101923084,0.5173731758165393,0.5010153653792317,0.0060283432768866215,0.5127242204774055,0.48262682418346076,0.029186935371785964
industry_id,75,60,2829,0.018397885517415627,0.011501684034491151,-0.0007159252811506144,-0.023755250702065134,0.02239772304992682,-0.00039326230469327676,0.00044954208179847174,0.0003226629764573376,0.018367777654949617,0.5238938053097345,0.5096559758978328,0.02863279515842846,0.5181810332970918,0.4807079646017699,0.13061946902654867
industry_id,75,120,2736,0.024668046814848257,0.016348170729558572,-0.0006632484518257,0.05061847545308386,0.0885130962919159,-0.0008546904360596193,0.0012825446969723785,-0.0001914419842339193,0.024690759101188314,0.536745886654479,0.5207066926427756,0.047667640518319114,0.534950414128483,0.4676416819012797,0.25082266910420475
industry_id,75,240,2650,0.034523900301117905,0.024173482857382144,-0.0009721462995603703,0.09822390819175543,0.16125420169217236,-0.0016620754939284316,0.0025843165717233016,-0.0006899291943680613,0.034668088244339514,0.5555555555555556,0.5318729384769827,0.07052650271056848,0.5712439802371359,0.4452003023431595,0.2804232804232804
industry_id,75,480,2505,0.05661275059559939,0.03889239480662393,-0.0033242166202752943,0.1583636596072328,0.22920979778565426,-0.00150625965167153,0.00495262274594538,0.0018179569686037644,0.05708742188270688,0.5632734530938124,0.5579641659977072,0.11687982697631037,0.6008979018181165,0.46187624750499,0.42594810379241516
industry_id,76,5,3869,0.003599473884628513,0.0023440341501242586,-0.0001200486761054949,0.00792597509182602,0.01961991250534182,-0.0001102794369544229,4.779072390585478e-05,9.769239151071995e-06,0.0035975327675100534,0.5225974025974026,0.5008882219338092,0.009773845691671834,0.5039239941596366,0.4779220779220779,0.008311688311688312
industry_id,76,15,3850,0.0067301062721138605,0.004265526024284152,-0.0002786930378146304,0.015752637729063473,0.02045490058109289,-0.000209045464499149,0.00015255500785904923,6.96475733154814e-05,0.006725006312880272,0.5269601458713207,0.501323561351682,0.010835197541927296,0.508686977059903,0.4735608231310237,0.015108101067986456
industry_id,76,30,3827,0.009455209641937485,0.006219866094163346,-0.00036261804165626225,0.039903300252894784,0.04866251005716437,-0.000253336551647389,0.0002363537897169139,0.00010928149000887325,0.009454732951784471,0.5175209205020921,0.5067512696607532,0.028047223035604963,0.5254357765835006,0.4877092050209205,0.06171548117154812
industry_id,76,60,3775,0.01306587336174694,0.008955856348822563,-0.000364340473598947,0.08191321467806327,0.08101202846567625,-0.00030465465906347514,0.000407429203334591,5.968581453547186e-05,0.013087852683370371,0.5190779014308426,0.5174657257249161,0.047414741910147176,0.5366561181434599,0.49761526232114467,0.16189719130895602
industry_id,76,120,3691,0.01758372960936084,0.012439346923585715,-8.500827618290041e-05,0.1125626614846492,0.0981403189016895,-0.0004308637288455561,0.0012401086702582514,-0.0003458554526626557,0.01767988458229676,0.5231644540774858,0.5188200599161457,0.03898077513857791,0.547234227921206,0.4833378488214576,0.3690056895150366
industry_id,76,240,3639,0.026760083712827055,0.01833308878382187,-0.0001627920818917563,0.15523302776324266,0.08418733094622545,-0.0008710454416657842,0.002549330209499594,-0.0007082533597740279,0.0270365567677418,0.49986237269474265,0.4982899207934598,-0.0035020991568732638,0.5250776757594037,0.49270575282135975,0.3922378199834847
industry_id,76,480,3405,0.04584506854891667,0.02997582115339243,0.00013178662229533576,0.1710135751569777,0.116334412439493,-0.0003449849972416607,0.004723427954299995,-0.0004767716195369965,0.04641582511375853,0.4988249118683901,0.4993835283189951,-0.0012330890972261006,0.5453775336156755,0.48413631022326675,0.517626321974148
industry_id,77,5,364,0.0017756428714653248,0.001159653433777468,9.498174280102895e-06,-0.008948015528020182,0.02050093717695519,-8.878984612398039e-05,1.9777893329367152e-05,-9.828802040408328e-05,0.00177533035120143,0.5316804407713499,0.5,0.0,0.5196434014020116,0.46831955922865015,0.0
industry_id,77,15,362,0.003302937006008657,0.0020062969958846567,0.0001776174063614044,-0.07500423022405342,-0.05319899574927908,-0.00012905116971483768,8.383725946637775e-05,-0.00030666857607624206,0.003290809935169696,0.5348189415041783,0.5,0.0,0.4946201347305389,0.46518105849582175,0.0
industry_id,77,30,360,0.004957635581057836,0.0031636851633872237,0.0004707889740630991,-0.057742267352699383,-0.0546120596139233,-0.00011415222583713735,0.0001266605456175277,-0.0005849411999002364,0.004926297474092522,0.5236768802228412,0.5057051361770923,0.02239431587950114,0.4594888695435891,0.479108635097493,0.06963788300835655
industry_id,77,60,354,0.007305361930539774,0.00483922495984425,0.001183113488062288,-0.03054827153045345,-0.035185705645844806,-0.0001308452566535775,0.0002633176329878347,-0.0013139587447158654,0.007196071865302508,0.5225988700564972,0.5129421915444349,0.03150157186264704,0.4644808743169399,0.4830508474576271,0.21468926553672316
industry_id,77,120,343,0.009669990527862637,0.006825650517464477,0.0029555079188777087,0.042299642380757035,0.11597845579334913,3.232894342802682e-05,0.000931178110255044,-0.0029231789754496818,0.009199527611976325,0.49122807017543857,0.5142045454545454,0.029280596641050077,0.5702511223344556,0.42105263157894735,0.6432748538011696
industry_id,77,240,325,0.013059886645239844,0.009266912196964348,0.006375114304134443,-0.07225264404674267,0.008034296164327635,-0.00010579976235301449,0.0019194524677189448,-0.006480914066487458,0.011097572432896632,0.49538461538461537,0.509830866807611,0.018671874180523337,0.5124312896405919,0.3384615384615385,0.5415384615384615
industry_id,77,480,280,0.024291368500204406,0.0188752834148415,0.017244031548813966,-0.05419552087074559,0.12425274217104496,0.0014266230716852338,0.003923041578619056,-0.015817408477128734,0.016441784771117154,0.42142857142857143,0.5714648387915715,0.1624030946508801,0.6413112465092663,0.2785714285714286,0.8071428571428572
industry_id,78,5,6790,0.004299856877304755,0.0026472943652997394,-0.000192435618533246,0.001150501280568525,0.009681771521511976,-0.00013920358212353797,4.341114316040845e-05,5.323203640970802e-05,0.004295379172140163,0.5192878338278932,0.5,0.0,0.501143430335097,0.4807121661721068,0.0
industry_id,78,15,6761,0.007520023082958039,0.004677222497132296,-0.0003766804338530352,0.014572518370512795,0.02566447604641964,-0.0002540747137892932,0.00018406339272000337,0.00012260572006374197,0.007511010102381905,0.521493380931132,0.5018813387154246,0.024145832161062565,0.5028256865445946,0.48014279339580546,0.006098467945857504
industry_id,78,30,6720,0.010619582537505617,0.006777532475340733,-0.0005559280586079278,0.02353151867689894,0.04893893559644232,-0.0003439005426766276,0.0002762080085979295,0.00021202751593130015,0.010607925377516578,0.5270612792604741,0.5078500534846249,0.036849422063736106,0.5230724155452474,0.47875354107648727,0.04756224839719696
industry_id,78,60,6655,0.014713955421767183,0.009932546534587751,-0.0008395433394425989,0.02056070496181564,0.0482161148242747,-0.0004556574441825273,0.0005285852816210957,0.00038388589526007163,0.01469134378847502,0.5316684218444411,0.5172800357512978,0.048843635749671335,0.523906776024431,0.4796148638483526,0.14638182638784414
industry_id,78,120,6556,0.019454594769449707,0.013815237134845107,-0.0014089266937483997,0.018560477595869766,0.04583773476265528,-0.0008283669995896199,0.0014300339600952596,0.0005805596941587797,0.019377301544677133,0.5244274809160305,0.5146195620437957,0.0323456227114749,0.5136207883211679,0.4770992366412214,0.2851908396946565
industry_id,78,240,6525,0.02558109918985044,0.01866293994177063,-0.002150141480497529,0.010812396300100346,0.005701371260252274,-0.0017275424265138577,0.00298866121784097,0.0004225990539836711,0.025347102278362343,0.5072063784115302,0.4994574448364573,-0.0011721045595785768,0.4948486930448949,0.479607482367372,0.31002759889604414
industry_id,78,480,6156,0.03476098574079174,0.026007599407497084,-0.0029581831463182584,-0.033506382379379945,-0.017506776125878424,-0.0013871319195759575,0.0054636382277970675,0.0015710512267423009,0.03401865035284849,0.4843165935316106,0.48236552596347704,-0.03539400706776162,0.4826865703233727,0.47944092312692993,0.4532748252884772
industry_id,79,5,4224,0.0038375932362388065,0.002215540664279701,-0.00017163752960458467,0.008902370745702923,0.00977702769836073,-0.00012285052812899266,3.649773009713222e-05,4.878700147559201e-05,0.0038339042394280386,0.5045066413662239,0.5,0.0,0.5008112208417927,0.4954933586337761,0.0
industry_id,79,15,4205,0.00719403976809902,0.0039910089453121895,-0.00038945445889292503,0.03254111272017983,0.009065084158261901,-0.0001833273366572724,0.00014927061204171696,0.00020612712223565263,0.007186798345552996,0.4878571428571429,0.5001143558317844,0.0016207968707162973,0.5056348609215265,0.5123809523809524,0.005
industry_id,79,30,4173,0.00989863879647278,0.005857924877255741,-0.0007452234789383835,0.018476369507959275,0.0023901201564935984,-0.00022931010352777152,0.0002236617822542836,0.000515913375410612,0.009872145655629293,0.49328537170263786,0.5116765115459659,0.04740758351243496,0.5054974316053003,0.5211031175059953,0.06474820143884892
industry_id,79,60,4110,0.013499020051553949,0.008621165886301267,-0.001443921268168066,-0.003855561367924633,-0.017818412383036022,-0.0002502729291993662,0.0004217784968361231,0.0011936483389686997,0.01341331843122282,0.4936739659367397,0.5221239574345701,0.051303694259136084,0.5049721982552008,0.5547445255474452,0.24257907542579074
industry_id,79,120,4020,0.0188793839782784,0.012967766197326439,-0.002529412546719762,-0.004379255212768342,-0.010955099475949135,-0.0003278752543835493,0.0012359282023701411,0.0022015372923362125,0.018662895521713702,0.5001244090569793,0.5087420150690755,0.017470214583984994,0.5204754327077494,0.5665588454839512,0.4364269718835531
industry_id,79,240,3973,0.027117264085252703,0.020130883448837105,-0.004892875512305772,0.045001255467531504,0.03432146327304012,-0.0006612076698413286,0.002550480987061273,0.004231667842464443,0.026664991431087658,0.5149760885980368,0.5277195061412077,0.05429774333065665,0.558982950875676,0.6123835892272842,0.4495343569091367
industry_id,79,480,3751,0.03791877077203602,0.026751718001058418,-0.00993457637976057,-0.025451076956471905,-0.08169930781119676,0.0005913724388750441,0.004837056104957808,0.010525948818635614,0.03615023471984788,0.5235937083444415,0.47250093261855936,-0.052354195341907335,0.487860109218142,0.6923487070114636,0.6222340709144228
industry_id,8,5,2723,0.00389125617141585,0.0023643788442624042,-0.0002650437180091362,0.035327918101963,0.029425165447784903,-0.00013438338486209374,2.8839413074569456e-05,0.00013066033314704245,0.0038831311152486146,0.5007347538574578,0.5,0.0,0.5131608142666725,0.49926524614254225,0.0
industry_id,8,15,2713,0.007639431708176457,0.004237629804921708,-0.0006675191898260582,0.04566190233398825,0.041602684340450675,-0.00022612017974375643,0.00011596382012011783,0.0004413990100823017,0.007614625939279178,0.488020641356432,0.5,0.0,0.5104565652874659,0.511979358643568,0.0
industry_id,8,30,2695,0.010213006015682912,0.00612123916384554,-0.0012018598527579925,0.06596279678170552,0.06402455314251655,-0.000273798978638037,0.0001566862922306877,0.0009280608741199555,0.010151172758820654,0.4623376623376623,0.5008593578585534,0.014850759401081916,0.5200184393485059,0.5387755102040817,0.003339517625231911
industry_id,8,60,2662,0.013746080519048546,0.009068494963176837,-0.0021249702447458806,0.08985977110047605,0.10700837044787777,-0.00039555637181997523,0.0002884147914310628,0.0017294138729259053,0.013603719348813726,0.45543437382474616,0.5040978498865202,0.027228425310327656,0.5488486230927104,0.5509590071455435,0.022940955246333206
industry_id,8,120,2641,0.018641307017697388,0.013369490534800719,-0.0042292328999318654,0.11991327629130974,0.1479240996169901,-0.0007006166358823955,0.0009217494142369061,0.0035286162640494703,0.01824267027684414,0.5092767890950397,0.5336574716631968,0.07894588427404232,0.5807431182049503,0.5456266565694813,0.235895494131011
industry_id,8,240,2622,0.03131263895675637,0.022997238531125192,-0.010064086857995574,0.15921708187076608,0.17765917736076642,-0.0013757661066865542,0.0019204214012414939,0.00868832075130902,0.029896319603550648,0.5301296720061022,0.5571722717913521,0.12896682948470062,0.5986623699117182,0.5556826849733029,0.2635392829900839
industry_id,8,480,2482,0.047712349063616634,0.03384737384734804,-0.016728397887925926,0.24846005282312422,0.24773100883216817,-0.0006733597232087753,0.003392548341058164,0.01605503816471715,0.0454055661048377,0.6039484286865431,0.6066861950697806,0.211916693802651,0.6323751771517684,0.5592264302981467,0.4895245769540693
industry_id,80,5,9246,0.0027338191846988102,0.0017298353007190771,-0.00018883897870703776,0.02480292074196265,0.03328349797628532,-0.00013363691299751818,3.167072537899041e-05,5.520206570951956e-05,0.0027278910904463545,0.5124959428756897,0.5,0.0,0.5150477945058782,0.4875040571243103,0.0
industry_id,80,15,9223,0.005075792569601259,0.003080364931359472,-0.00028253507397868135,0.04576945185695538,0.04872093292151398,-0.00018978134840637485,0.00010272978931698564,9.275372557230651e-05,0.00507158582400324,0.5078641935133963,0.5004533301121632,0.012571894518093433,0.5217330833725388,0.49256969302527387,0.0013016596160104132
industry_id,80,30,9190,0.007164726420673674,0.004460395828041751,-0.0004477097510917549,0.062119150460495196,0.07300131074401724,-0.00022502137603371488,0.0001402848974877607,0.00022268837505804004,0.007158067968302111,0.49804049640757675,0.5028488703505856,0.02975255461924111,0.5392665575151998,0.5048987589810582,0.009253211408665361
industry_id,80,60,9123,0.010097978622109793,0.006617887151590668,-0.0007122555091870108,0.0700135114374144,0.07594637825508592,-0.0002838192062929071,0.0002880990920986218,0.0004284363028941037,0.010088898162645646,0.5082218811664109,0.5143427575959342,0.05183167442944394,0.543598249120406,0.5073448805086603,0.0835343126507345
industry_id,80,120,9033,0.013932146995220608,0.009732348767500848,-0.001270068519298704,0.09117471070216418,0.06792273577770477,-0.0003577000758678765,0.0008989003403174494,0.0009123684434308274,0.013927185072562763,0.5284543844109831,0.5348140207222729,0.07116391907276992,0.5405828767178217,0.529118689105403,0.3928255093002657
industry_id,80,240,8930,0.019433155973203352,0.014308306733916958,-0.0026508186207228105,0.1239704777959399,0.12541131404823402,-0.0007259604548211527,0.0018340991374314439,0.0019248581659016576,0.01939266806731631,0.5361702127659574,0.5473107570984722,0.09595525627943069,0.5684802336365009,0.5537513997760358,0.40145576707726766
industry_id,80,480,8413,0.025448736305318083,0.020045327554014628,-0.00216002200443898,0.11651875785624737,0.11184747810738141,0.00015815258312338964,0.0034500041934686725,0.00231817458756237,0.025526312117782793,0.5548555806489956,0.5459790530568519,0.09354810473332555,0.5757510071741571,0.5453464875787472,0.6020444550101034
industry_id,81,5,1835,0.0023505759262328054,0.0016260362290624498,-0.00019109554076689094,-0.00816993595174643,-0.0007680827994855793,-0.00011449781313612461,1.859141920996318e-05,7.659772763076635e-05,0.0023425696167496367,0.5099118942731278,0.5,0.0,0.4995310262819424,0.4900881057268722,0.0
industry_id,81,15,1831,0.004462114250216051,0.00285732830195504,-0.0003991577190885405,0.0101820423872962,0.015271767595062264,-0.00012724908788472054,7.304840992519448e-05,0.00027190863120381996,0.004444368561428074,0.5010989010989011,0.5,0.0,0.5111001623000232,0.4989010989010989,0.0
industry_id,81,30,1824,0.006171742240247007,0.004068208653356015,-0.0007119924943171092,0.030100342315927366,0.049052705774544625,-0.00017842838134017432,0.00010445395344909634,0.0005335641129769348,0.0061327907637200784,0.4799119427627958,0.5000279163480562,0.00017755586377629648,0.5246628797533651,0.5211887727022565,0.02531645569620253
industry_id,81,60,1812,0.008861442478654663,0.0061014301917446225,-0.0012516008410963456,0.03432900019020218,0.06211588654442353,-0.00016506929220063776,0.00021066216449801628,0.001086531548895708,0.008777313456724509,0.48396017699115046,0.5147839174053078,0.04253062011682588,0.5366282215788001,0.5425884955752213,0.13938053097345132
industry_id,81,120,1791,0.012542754754261504,0.008995891728017758,-0.0023612983943417263,0.052885353965191326,0.08591749679806374,-0.00019374646701174515,0.0006614251437975515,0.0021675519273299812,0.012335740129637545,0.5147962032384142,0.5278279672000719,0.05545632154284213,0.5509457569263542,0.5840312674483529,0.4271356783919598
industry_id,81,240,1780,0.016628317295349644,0.012270276042713807,-0.004933975508926492,0.06868346804375135,0.11731247392401367,-0.0003885767717251889,0.0014413849591839655,0.0045453987372013034,0.015913202807573208,0.5536818437324339,0.5676723565796808,0.13271312431700377,0.5701452122434894,0.6093310848791456,0.4508150646430579
industry_id,81,480,1686,0.01927870856116434,0.01541376856479545,-0.007591075148964241,0.03751158779920068,0.004085783809046813,0.0006263234258244368,0.002935227884863724,0.008217398574788677,0.017586968113905487,0.5460487225193108,0.4911998775635139,-0.018089742904815055,0.5312815946424762,0.6470588235294118,0.6838978015448604
industry_id,82,5,2752,0.002588017807605632,0.0015709987104114342,-0.00021984075397761118,0.025483912474818043,0.04183431385422458,-0.00011703723536552495,2.3167774389972567e-05,0.00010280351861208624,0.0025791500457570072,0.5165876777251185,0.5,0.0,0.5210410965319845,0.4834123222748815,0.0
industry_id,82,15,2746,0.0044148156505954324,0.0026879097829815043,-0.0003151060129479111,0.052109629176022576,0.05214632025971321,-0.00014581571524722916,9.545865081709734e-05,0.00016929029770068195,0.004407498343125359,0.5113056163384391,0.5015024652564889,0.03214800165631086,0.5268179137713741,0.49015317286652077,0.002188183807439825
industry_id,82,30,2737,0.006088983915692102,0.003955576666003599,-0.00048705698681104887,0.08271115019729251,0.08700468348479817,-0.0001828485881395663,0.0001297559852645893,0.00030420839867148253,0.006078827452509168,0.5058479532163743,0.504093995989097,0.02916962549502279,0.5410059533001781,0.49817251461988304,0.02010233918128655
industry_id,82,60,2720,0.008771480423949485,0.005965874954553636,-0.0006813469181248125,0.11148975492662418,0.08658535535044454,-0.0002178377309546169,0.00028034003126324657,0.00046350918717019554,0.008771794015001878,0.5009201324990799,0.5197498196859495,0.0629431444410966,0.537524874649148,0.5241074714758925,0.1104158998895841
industry_id,82,120,2692,0.012447071697435827,0.008474730347594906,-0.0012923649654489311,0.1524219874594034,0.1525963056636334,-0.00028669298108624584,0.0008696392936878657,0.0010056719843626854,0.01248247863546809,0.5551839464882943,0.5563513805781847,0.11253127698602011,0.5782989413441436,0.5314009661835749,0.48494983277591974
industry_id,82,240,2671,0.017496231900537968,0.012280728873861292,-0.0026792370960501684,0.21871559539303917,0.2159112433250354,-0.0005389988453862111,0.0018252059020579397,0.0021402382506639575,0.01759710215097216,0.5585922875327592,0.5572150771643649,0.11409249955771497,0.5898845076915775,0.5436166229876451,0.5207787345563459
industry_id,82,480,2531,0.020807626258017686,0.016033049335830937,-0.0029103334095389854,0.19939607045400456,0.1542355656652036,0.0005434774464584669,0.003399762204496905,0.003453810855997452,0.021009855210863192,0.5800079020150138,0.5466845727715293,0.09946449425189258,0.5679665810100593,0.5906756222836823,0.692216515211379
industry_id,83,5,899,0.004235743060777209,0.002639633222339652,-0.00016675079654342517,0.08389221340931743,0.088161947104429,-0.00013096258743916424,2.3495900383073154e-05,3.578820910426093e-05,0.004234365868002021,0.5161290322580645,0.5,0.0,0.5393034086405073,0.4838709677419355,0.0
industry_id,83,15,895,0.00670554340701745,0.004472154952025844,-0.00032457701350422567,0.06511172652822975,0.08663669883291301,-0.00021165785308655444,0.00011404763125973605,0.00011291916041767123,0.0067041422295577,0.4960893854748603,0.5,0.0,0.5459539361978386,0.5039106145251396,0.0
industry_id,83,30,889,0.009833958482504505,0.006733495835936771,-0.0005559562333508149,0.09817785442781746,0.12716587460950626,-0.00028972307058246086,0.00015995883234903884,0.00026623316276835413,0.009832644462793678,0.48931383577052867,0.4985949936205116,-0.011702453072150266,0.5681491382627539,0.5095613048368954,0.014623172103487065
industry_id,83,60,877,0.013955312621447172,0.009506831654620714,-0.0007673407700160185,0.14584458484183424,0.17122148017632519,-0.00036107480198494294,0.00030116541505414686,0.00040626596803107566,0.013974937922408675,0.5039908779931584,0.5159816995096967,0.05894680076906675,0.5890066935240416,0.5142531356898518,0.07981755986316989
industry_id,83,120,858,0.018268626270951938,0.01346404334323497,-0.0008845741568559244,0.187868224981256,0.21267289043154208,-0.0007114163406222021,0.0008865181928992312,0.00017315781623372222,0.018392959609666925,0.5536130536130536,0.5576145552560646,0.1582173002410959,0.6014313972698027,0.5058275058275058,0.15734265734265734
industry_id,83,240,854,0.02600692393342119,0.018342456379365695,-0.0027513878077249994,0.2897253718639152,0.38070705006651095,-0.0014345110626482302,0.0019358540832216291,0.0013168767450767692,0.026355380912576134,0.5796252927400468,0.6068260253971063,0.26029694287572025,0.7140447325339587,0.5456674473067916,0.21194379391100704
industry_id,83,480,807,0.03962384906050062,0.028954687675003445,-0.005881624785717144,0.3181339273252152,0.401105649840984,-0.0010314720619038265,0.003657896222929529,0.004850152723813317,0.040194841013308946,0.6332094175960347,0.6490559549859332,0.3015417891011874,0.7368052516411379,0.5662949194547707,0.40024783147459725
industry_id,84,5,3745,0.004221397301592166,0.00268381358907469,-6.952966010422935e-05,0.025157020332119084,0.011030261578903315,-0.00015485228815938045,4.114128112224356e-05,-8.53226280551511e-05,0.004221659267013968,0.5275106837606838,0.5,0.0,0.49567616689683797,0.4724893162393162,0.0
industry_id,84,15,3729,0.007568196656082136,0.004858526666687637,-5.796644478404322e-05,0.07570995055611707,0.050572728814132446,-0.0002988579973290958,0.00016713669835141434,-0.0002408915525450526,0.0075787933469667135,0.5349959774738536,0.5,0.0,0.5220669898506358,0.4650040225261464,0.0
industry_id,84,30,3711,0.010619272362584963,0.007054715657810687,2.4775165411312058e-05,0.10549406337939012,0.05642687200631777,-0.00039036975988686063,0.00026756031903947574,-0.00041514492529817266,0.010644135778361773,0.5459444893559687,0.5,0.0,0.5345837934741535,0.45405551064403127,0.0
industry_id,84,60,3675,0.01503684101807271,0.01046394619677463,0.00017966937591176073,0.13297193927989157,0.06894523526222456,-0.0005588504526412533,0.00048568562728047975,-0.000738519828553014,0.015092642550857445,0.5504761904761905,0.4973058161350844,-0.013568334807410001,0.5342739212007505,0.4421768707482993,0.04054421768707483
industry_id,84,120,3615,0.02140501969788361,0.015677501435119482,0.0003090699267931807,0.14925020860797664,0.08958179985440187,-0.0010622659960264447,0.0013791527596156118,-0.0013713359228196252,0.02156513778014956,0.5427385892116182,0.5150647004918114,0.036692288989047854,0.5307182894674236,0.4517289073305671,0.21189488243430152
industry_id,84,240,3565,0.029853794988418562,0.021930818960945123,0.0007283242665708849,0.18370278032459966,0.0940434035905359,-0.002118721209024961,0.00284002913913053,-0.0028470454755958456,0.030235775945851705,0.5307152875175316,0.5095593910609325,0.02289755853636266,0.5349998132127596,0.46171107994389904,0.22300140252454417
industry_id,84,480,3330,0.047770073670012375,0.03391085860408189,0.0031701021367449254,0.25117772771702196,0.16419727224763578,-0.0022090571570838034,0.004949398577812613,-0.005379159293828728,0.04866658364675885,0.5423423423423424,0.5295199778674271,0.06011155840670462,0.5695500002927589,0.4402402402402402,0.3891891891891892
industry_id,86,5,8454,0.006106206802707828,0.00372052789115994,-0.0003799293444306871,0.03126414216121929,0.04947125662224949,-0.00018716527012912207,5.3500797825870344e-05,0.000192764074301565,0.006095813750508619,0.5128356796403644,0.5,0.0,0.5184796205143201,0.48716432035963564,0.0
industry_id,86,15,8365,0.010112216442432686,0.006334923991414506,-0.0007603474045251708,0.039448620792865347,0.0603086137163254,-0.00042378652628845335,0.00023127495819247126,0.0003365608782367174,0.010090065315800503,0.5282161645145863,0.49960068367681726,-0.006781986880572166,0.5178862504096857,0.47118603538976567,0.0034672405547584886
industry_id,86,30,8248,0.013896831442168644,0.008941482308199307,-0.0012282041561506203,0.07655757008988391,0.0920390734950717,-0.0005856939183576208,0.0003921761084094187,0.0006425102377929995,0.013866950660481717,0.524612027158099,0.500355742308642,0.0027700424347885458,0.5402717682609129,0.47490300678952474,0.01673132880698351
industry_id,86,60,8055,0.019082730530002433,0.012895067074502331,-0.002245146327974181,0.09079904437370254,0.10784135500831121,-0.0009020018460177588,0.0007509383741357929,0.0013431444819564224,0.01900361854909321,0.5016759776536313,0.5026473914416926,0.013554315486270943,0.5585552989010821,0.5010552451893234,0.03972687771570453
industry_id,86,120,7724,0.026508699225653923,0.019092794086503582,-0.0046387103628709745,0.10152632561697993,0.13259569152466177,-0.0018363346595109797,0.0020484665040291835,0.002802375703359995,0.02622797594201365,0.49443293630243396,0.517814577059505,0.055024128735832234,0.5762510912322667,0.5305541170378042,0.11846193682030036
industry_id,86,240,7325,0.037291969293607785,0.028040908883456585,-0.009517510328362953,0.1527614741099629,0.1549859185382852,-0.0037262296560061493,0.003922847362028043,0.005791280672356803,0.036447249457023476,0.46989761092150173,0.5390697715238839,0.11913572240330399,0.597464373791231,0.5889419795221843,0.11808873720136519
industry_id,86,480,6757,0.06083287530851371,0.044131197138280925,-0.02025575762458646,0.09031511758266603,0.11725358298091727,-0.004714299049334215,0.006865401619201804,0.015541458575252246,0.05757260633126974,0.4768388338019831,0.5468655182702978,0.10906654189201291,0.5968221386293374,0.6217256178777564,0.22376794435400327
industry_id,87,5,4160,0.00437665797919701,0.0024113808322083078,-0.00015806925742111429,0.018242764750489325,0.037830266686989786,-0.00015524416890264967,4.801184553146616e-05,2.8250885184646165e-06,0.0043744150313765285,0.5367788461538462,0.5,0.0,0.5136779277483964,0.46322115384615387,0.0
industry_id,87,15,4145,0.007738866570364939,0.004360830301439256,-9.093565612230824e-05,0.03988708361039487,0.05273634528507875,-0.0002808377211914871,0.0002009178032698746,-0.00018990206506917884,0.007743741706650728,0.5527141133896261,0.4994953777306718,-0.00762992256054553,0.5118816463522345,0.44632086851628466,0.004342581423401689
